src,dst,dscp,size,latency
1,2,18,2510,447000
1,2,18,96308,583958
1,2,18,12349,227583
1,2,18,240966,1262125
1,2,18,8968,812625
1,2,18,9259,816875
1,2,18,96597,852208
1,2,18,42693,814417
1,2,18,2064,777458
1,2,18,1388,494333
1,2,18,909,288375
1,2,18,6008,318500
1,2,18,2921,445583
1,2,18,23,481834
1,2,18,582,473000
1,2,18,261,149292
1,2,18,765407,2549125
1,2,18,544185,2157208
1,2,18,840,1901416
1,2,18,45047,2040625
1,2,18,6628,1736084
1,2,18,51,784500
1,2,18,4129,234708
1,2,18,746,321584
1,2,18,363,306583
1,2,18,171,248584
1,2,18,489798,1333667
1,2,18,626302,1056084
1,2,18,361,940833
1,2,18,1721,352375
1,2,18,9027,263625
1,2,18,2005,301333
1,2,18,2366,506625
1,2,18,88803,948000
1,2,18,43089,1000125
1,2,18,99182,1330416
1,2,18,82970,868416
1,2,18,6135,520084
1,2,18,396,489667
1,2,18,1039,352750
1,2,18,7129,321584
1,2,18,396356,991167
1,2,18,97779,400167
1,2,18,854,261375
1,2,18,938482,2326542
1,2,18,283974,1520625
1,2,18,13188,589459
1,2,18,38717,1014208
1,2,18,608,1102792
1,2,18,9701,1064375
1,2,18,52850,533292
1,2,18,789,1360959
1,2,18,763993,1806542
1,2,18,81910,899833
1,2,18,70771,660333
1,2,18,73060,287708
1,2,18,59717,614625
1,2,18,45156,473833
1,2,18,651,151208
1,2,18,998,645833
1,2,18,78830,666291
1,2,18,63030,823292
1,2,18,52501,647000
1,2,18,557569,1260292
1,2,18,5312,1123334
1,2,18,1635,643083
1,2,18,701897,1602167
1,2,18,655,239583
1,2,18,4040,228250
1,2,18,84175,753333
1,2,18,471619,988292
1,2,18,4464,783250
1,2,18,28834,336834
1,2,18,33873,735000
1,2,18,2235,251208
1,2,18,47863,785167
1,2,18,434,504208
1,2,18,3397,513542
1,2,18,466,173208
1,2,18,135,284333
1,2,18,841,175792
1,2,18,478720,747625
1,2,18,2595,184125
1,2,18,20021,1751792
1,2,18,729900,1746667
1,2,18,5037,456375
1,2,18,898,441375
1,2,18,4933,439625
1,2,18,196769,1164750
1,2,18,5416,619500
1,2,18,1691,622208
1,2,18,994,330458
1,2,18,50768,803042
1,2,18,942666,1606500
1,2,18,1809,1602000
1,2,18,729,1611291
1,2,18,57543,1790166
1,2,18,871659,1509834
1,2,18,95704,1585250
1,2,18,3133,374125
1,2,18,837526,1493667
1,2,18,33985,856416
1,2,18,79696,847375
1,2,18,15446,1112167
1,2,18,415,503041
1,2,18,2700,300417
1,2,18,4608,286125
1,2,18,30552,312708
1,2,18,88402,969333
1,2,18,28869,384375
1,2,18,523,234542
1,2,18,100752,298584
1,2,18,414,363334
1,2,18,753641,1591667
1,2,18,3848,508708
1,2,18,1930,484625
1,2,18,227491,1549500
1,2,18,363,1428083
1,2,18,255775,1577000
1,2,18,616240,2002375
1,2,18,26354,2146541
1,2,18,593,1321834
1,2,18,988,1461375
1,2,18,56976,769583
1,2,18,5621,691667
1,2,18,16638,911833
1,2,18,761,862083
1,2,18,98914,1926750
1,2,18,692856,2366833
1,2,18,2392,1976250
1,2,18,457569,1768375
1,2,18,568,957583
1,2,18,542,351167
1,2,18,304,341416
1,2,18,4467,535583
1,2,18,89408,571417
1,2,18,586,226000
1,2,18,21472,478042
1,2,18,2343,449875
1,2,18,841,1084042
1,2,18,463,1047375
1,2,18,9615,308708
1,2,18,41113,1431334
1,2,18,898561,1370666
1,2,18,976,365042
1,2,18,99866,4250000
1,2,18,5150,3975292
1,2,18,18444,4275458
1,2,18,44152,786709
1,2,18,646,794166
1,2,18,490,981500
1,2,18,474889,1200625
1,2,18,308776,1163375
1,2,18,46499,1206375
1,2,18,9465,1185542
1,2,18,478317,2602041
1,2,18,444585,2035542
1,2,18,6062,2431125
1,2,18,7485,1548000
1,2,18,70788,708584
1,2,18,470308,1570500
1,2,18,16548,1357083
1,2,18,4513,259250
1,2,18,2073,349083
1,2,18,95,190250
1,2,18,811786,2195708
1,2,18,516648,2163791
1,2,18,3241,1643458
1,2,18,386,1272292
1,2,18,535093,1548917
1,2,18,8613,365458
1,2,18,15267,334083
1,2,18,40562,1548000
1,2,18,372048,2132000
1,2,18,4907,714292
1,2,18,4477,696541
1,2,18,520901,1406833
1,2,18,61656,1402209
1,2,18,6228,982291
1,2,18,82131,992209
1,2,18,7779,1410125
1,2,18,170441,618833
1,2,18,1334,1601208
1,2,18,938439,2081708
1,2,18,349681,1923292
1,2,18,86318,1056833
1,2,18,644968,1083583
1,2,18,66544,337042
1,2,18,81363,803709
1,2,18,413,516042
1,2,18,34358,435500
1,2,18,73887,529541
1,2,18,9516,281208
1,2,18,164,134500
1,2,18,822,204042
1,2,18,50,200542
1,2,18,8797,1316000
1,2,18,600059,1204500
1,2,18,6853,981625
1,2,18,4921,201167
1,2,18,37913,255416
1,2,18,26,173167
1,2,18,50583,1878334
1,2,18,16909,1039458
1,2,18,349,662792
1,2,18,942,596958
1,2,18,76348,846000
1,2,18,253,646542
1,2,18,87094,712166
1,2,18,9642,4916584
1,2,18,919345,4926041
1,2,18,3849,4798625
1,2,18,7433,4691750
1,2,18,72822,3575458
1,2,18,626440,1956083
1,2,18,53680,458000
1,2,18,8114,552625
1,2,18,992,522125
1,2,18,344,808167
1,2,18,859,794250
1,2,18,388234,1251292
1,2,18,1714,656167
1,2,18,996,653167
1,2,18,544,2887458
1,2,18,990804,3097334
1,2,18,600,2951833
1,2,18,760,1680792
1,2,18,925868,2128792
1,2,18,578,1564917
1,2,18,12702,1211083
1,2,18,25435,837958
1,2,18,103,261584
1,2,18,12543,623666
1,2,18,280966,680458
1,2,18,1367,645208
1,2,18,816,1253459
1,2,18,442119,1711959
1,2,18,36720,1239833
1,2,18,3558,387625
1,2,18,104,421833
1,2,18,3064,591875
1,2,18,327,555167
1,2,18,25389,795250
1,2,18,5305,344917
1,2,18,78755,449791
1,2,18,98,574917
1,2,18,873,504667
1,2,18,87995,1924625
1,2,18,467059,2273500
1,2,18,84023,1088917
1,2,18,155,528042
1,2,18,1344,557292
1,2,18,48203,557833
1,2,18,907,1291291
1,2,18,685581,1436250
1,2,18,3331,625250
1,2,18,360,591375
1,2,18,285,591292
1,2,18,6321,1178167
1,2,18,7811,578042
1,2,18,48723,533833
1,2,18,65465,363208
1,2,18,173550,4779625
1,2,18,890171,5181000
1,2,18,4505,1869875
1,2,18,995990,5664083
1,2,18,901281,5942042
1,2,18,96888,6954042
1,2,18,8423,9034208
1,2,18,424148,9018709
1,2,18,91237,6891083
1,2,18,105,5353167
1,2,18,632715,3371708
1,2,18,2225,5116917
1,2,18,1645,5468542
1,2,18,59772,4944833
1,2,18,46366,5481916
1,2,18,89942,5821292
1,2,18,28796,550041
1,2,18,5697,1113541
1,2,18,9240,1055375
1,2,18,36448,1355583
1,2,18,33460,1085042
1,2,18,659,302250
1,2,18,776,319917
1,2,18,66736,2262500
1,2,18,856155,1838250
1,2,18,476,970500
1,2,18,757,660000
1,2,18,956,758708
1,2,18,421,1239916
1,2,18,741686,2790500
1,2,18,75,1559209
1,2,18,997224,5381542
1,2,18,442869,2561541
1,2,18,524,1263833
1,2,18,442,5260334
1,2,18,51591,3287875
1,2,18,756573,2807000
1,2,18,46171,937958
1,2,18,47184,869375
1,2,18,4708,410167
1,2,18,905861,2747833
1,2,18,3094,2321875
1,2,18,6932,2374750
1,2,18,297,906167
1,2,18,396,1025375
1,2,18,468,521209
1,2,18,64545,874208
1,2,18,3191,839584
1,2,18,23110,506542
1,2,18,7585,573750
1,2,18,614,520542
1,2,18,1232,784417
1,2,18,152,492416
1,2,18,99809,1233416
1,2,18,89462,941875
1,2,18,3324,1025333
1,2,18,63041,887000
1,2,18,75,1054875
1,2,18,393,302208
1,2,18,746494,2050542
1,2,18,72163,1767917
1,2,18,9003,403958
1,2,18,4215,332875
1,2,18,98552,964167
1,2,18,699498,1341042
1,2,18,6787,545834
1,2,18,96793,545916
1,2,18,7082,577416
1,2,18,5894,157500
1,2,18,494886,1109042
1,2,18,986559,2186916
1,2,18,496348,3238458
1,2,18,208,2996833
1,2,18,886216,2932666
1,2,18,675270,2550250
1,2,18,525089,1781583
1,2,18,8580,291500
1,2,18,633913,1184458
1,2,18,49833,832958
1,2,18,11964,824917
1,2,18,3047,158542
1,2,18,985,1373084
1,2,18,655889,1439958
1,2,18,818,226875
1,2,18,47799,392167
1,2,18,3753,379750
1,2,18,38139,988583
1,2,18,430,500917
1,2,18,54,364958
1,2,18,926,358916
1,2,18,8294,482083
1,2,18,71790,807167
1,2,18,28545,465625
1,2,18,7825,427750
1,2,18,99148,881584
1,2,18,125,355542
1,2,18,50494,1185875
1,2,18,455444,1095334
1,2,18,349929,976209
1,2,18,767411,1523209
1,2,18,105183,1107625
1,2,18,5351,815542
1,2,18,290448,896208
1,2,18,211,391667
1,2,18,95950,685625
1,2,18,510045,820583
1,2,18,326869,5661458
1,2,18,918664,1919917
1,2,18,205311,824834
1,2,18,989144,1271416
1,2,18,657,1041417
1,2,18,91528,1825375
1,2,18,9171,2248708
1,2,18,858,1600250
1,2,18,53072,2215500
1,2,18,182053,2280125
1,2,18,1747,963750
1,2,18,362174,723375
1,2,18,44967,881791
1,2,18,90042,984750
1,2,18,299,922959
1,2,18,4585,804167
1,2,18,7182,829041
1,2,18,128117,1068500
1,2,18,2710,895375
1,2,18,1241,308458
1,2,18,9191,323417
1,2,18,1274,290375
1,2,18,64531,288375
1,2,18,8832,322125
1,2,18,37268,457458
1,2,18,16054,236959
1,2,18,977399,3057209
1,2,18,967520,1800333
1,2,18,546445,1983917
1,2,18,946602,2372125
1,2,18,6659,1099667
1,2,18,269,328875
1,2,18,834,1374000
1,2,18,996414,1589917
1,2,18,267,1243125
1,2,18,2929,274667
1,2,18,14950,322625
1,2,18,99442,428750
1,2,18,689,201292
1,2,18,752850,1524208
1,2,18,22056,541542
1,2,18,363,4639666
1,2,18,434655,4671333
1,2,18,401,3652000
1,2,18,60126,2664709
1,2,18,640887,1319458
1,2,18,12,1863583
1,2,18,940401,5191375
1,2,18,264588,4346583
1,2,18,174,2353541
1,2,18,63833,1377166
1,2,18,24238,1967208
1,2,18,792443,1866000
1,2,18,8703,1898792
1,2,18,42976,1583167
1,2,18,4067,1878875
1,2,18,98,1949208
1,2,18,6460,944042
1,2,18,472687,7555959
1,2,18,613417,2944250
1,2,18,9159,2864583
1,2,18,344,2378667
1,2,18,8271,2002000
1,2,18,6051,1319375
1,2,18,91889,1232917
1,2,18,2014,707625
1,2,18,79878,1158458
1,2,18,636,275334
1,2,18,86619,665791
1,2,18,39197,423708
1,2,18,84666,618083
1,2,18,6957,271500
1,2,18,1410,526791
1,2,18,298,445792
1,2,18,163427,951292
1,2,18,5608,558084
1,2,18,32096,517500
1,2,18,183977,438875
1,2,18,3972,374083
1,2,18,635854,782959
1,2,18,903140,1062250
1,2,18,95988,682333
1,2,18,46069,322333
1,2,18,252,235750
1,2,18,265520,834333
1,2,18,4348,768792
1,2,18,8536,291791
1,2,18,63578,443750
1,2,18,7448,126750
1,2,18,1253,222417
1,2,18,43420,320000
1,2,18,195,329125
1,2,18,170757,1021417
1,2,18,755513,1187250
1,2,18,8692,489083
1,2,18,602,576167
1,2,18,263,605875
1,2,18,73129,545250
1,2,18,168674,633375
1,2,18,4883,525958
1,2,18,379151,1006708
1,2,18,643,578000
1,2,18,61497,244208
1,2,18,2812,179833
1,2,18,515673,1745041
1,2,18,210,1426166
1,2,18,4721,1403584
1,2,18,10117,322834
1,2,18,46,300000
1,2,18,4626,326959
1,2,18,611,198333
1,2,18,25456,532625
1,2,18,782373,1272542
1,2,18,809,1060708
1,2,18,7863,1079042
1,2,18,965,559458
1,2,18,677957,2061250
1,2,18,45513,1145625
1,2,18,446250,1231458
1,2,18,546,728458
1,2,18,6857,686958
1,2,18,604,401875
1,2,18,86911,946125
1,2,18,2403,432541
1,2,18,354,383334
1,2,18,591574,1154084
1,2,18,97448,248584
1,2,18,266,242958
1,2,18,43841,263042
1,2,18,85794,3592625
1,2,18,77,2288125
1,2,18,359665,733292
1,2,18,71622,559416
1,2,18,3759,318000
1,2,18,38198,488125
1,2,18,834,234000
1,2,18,676,402458
1,2,18,306196,684209
1,2,18,13212,453833
1,2,18,965,339875
1,2,18,181,344625
1,2,18,21803,635083
1,2,18,298961,710500
1,2,18,83,584125
1,2,18,50773,1106542
1,2,18,19078,1036916
1,2,18,39483,1079958
1,2,18,6675,730167
1,2,18,471,234459
1,2,18,7603,261959
1,2,18,104224,538125
1,2,18,16974,538542
1,2,18,9182,505250
1,2,18,135,694000
1,2,18,536844,748500
1,2,18,406,581750
1,2,18,932,609917
1,2,18,4245,1303625
1,2,18,883020,1423500
1,2,18,32215,1210916
1,2,18,818304,1239833
1,2,18,87253,1579875
1,2,18,93986,1271417
1,2,18,46783,580416
1,2,18,15161,562584
1,2,18,70048,634166
1,2,18,38576,515417
1,2,18,9044,351208
1,2,18,2786,471541
1,2,18,551794,1417916
1,2,18,750938,1623125
1,2,18,20071,336583
1,2,18,9111,424750
1,2,18,6116,527583
1,2,18,3477,252750
1,2,18,74392,295958
1,2,18,687,174000
1,2,18,421,158000
1,2,18,2012,123459
1,2,18,37285,963958
1,2,18,3284,864500
1,2,18,63839,968458
1,2,18,55658,365667
1,2,18,9712,518958
1,2,18,86063,578209
1,2,18,921977,1843084
1,2,18,8897,1330291
1,2,18,4690,1359833
1,2,18,467,1531375
1,2,18,11045,947791
1,2,18,65535,888125
1,2,18,96153,610709
1,2,18,8994,412750
1,2,18,87288,320500
1,2,18,194238,422334
1,2,18,620,333542
1,2,18,104,342333
1,2,18,93181,2673833
1,2,18,720049,1961208
1,2,18,61376,776000
1,2,18,999024,3453500
1,2,18,191,1945167
1,2,18,6701,3144250
1,2,18,24347,1752542
1,2,18,3144,3312291
1,2,18,76390,2384625
1,2,18,531008,2810000
1,2,18,4215,2445042
1,2,18,9887,2717958
1,2,18,865055,6491958
1,2,18,3290,5364167
1,2,18,374534,5364000
1,2,18,54758,5327792
1,2,18,12770,3715625
1,2,18,19269,3663875
1,2,18,316900,2521500
1,2,18,12,1665750
1,2,18,71162,650875
1,2,18,512234,1487292
1,2,18,3389,773209
1,2,18,63589,753792
1,2,18,193230,1023375
1,2,18,44176,504167
1,2,18,765,533750
1,2,18,8855,527375
1,2,18,800,387875
1,2,18,33652,518459
1,2,18,8207,534125
1,2,18,271,202250
1,2,18,287185,1822958
1,2,18,546767,1436166
1,2,18,96176,1590625
1,2,18,140948,1044917
1,2,18,2590,1022167
1,2,18,614,930041
1,2,18,944,157625
1,2,18,490838,610292
1,2,18,50,311084
1,2,18,87376,839333
1,2,18,887,871250
1,2,18,53188,853625
1,2,18,303,180292
1,2,18,892681,2172750
1,2,18,807,1842625
1,2,18,6603,1334042
1,2,18,149725,1667209
1,2,18,701570,1672292
1,2,18,5635,504125
1,2,18,384,476625
1,2,18,9644,795250
1,2,18,287528,970375
1,2,18,96988,596167
1,2,18,838,384625
1,2,18,687,409709
1,2,18,401,452250
1,2,18,1031,214667
1,2,18,411,217458
1,2,18,906,184458
1,2,18,1566,210500
1,2,18,187,179833
1,2,18,289491,471791
1,2,18,435,244500
1,2,18,573026,1469042
1,2,18,4642,1074083
1,2,18,715,533708
1,2,18,88227,746250
1,2,18,5201,715500
1,2,18,78324,786083
1,2,18,449,282709
1,2,18,8885,419208
1,2,18,67373,581667
1,2,18,119749,1207375
1,2,18,92367,442000
1,2,18,959,404833
1,2,18,890,4201583
1,2,18,929425,4407083
1,2,18,48686,982250
1,2,18,72555,578250
1,2,18,20737,378666
1,2,18,49343,879042
1,2,18,59871,672666
1,2,18,97269,629167
1,2,18,499,609250
1,2,18,2273,554792
1,2,18,556,204458
1,2,18,688858,1194750
1,2,18,26100,3090083
1,2,18,940164,3224834
1,2,18,54155,2469000
1,2,18,451430,2884750
1,2,18,6888,1276250
1,2,18,89607,1275291
1,2,18,562257,1637208
1,2,18,35704,1297791
1,2,18,352,817709
1,2,18,209347,721042
1,2,18,638621,1768750
1,2,18,208,1444167
1,2,18,56376,6819958
1,2,18,8329,5522667
1,2,18,90828,6922041
1,2,18,9200,6427708
1,2,18,4813,5153083
1,2,18,682500,2041166
1,2,18,48325,913958
1,2,18,246932,944292
1,2,18,613,359583
1,2,18,2180,233458
1,2,18,1540,489500
1,2,18,93705,568750
1,2,18,716607,1464958
1,2,18,172,431917
1,2,18,47285,1079584
1,2,18,268177,1671958
1,2,18,1,542791
1,2,18,6855,824042
1,2,18,918,870708
1,2,18,59825,1303084
1,2,18,8212,299250
1,2,18,39582,381250
1,2,18,5073,317916
1,2,18,526401,906041
1,2,18,235,167375
1,2,18,636,878584
1,2,18,47033,983833
1,2,18,205,892041
1,2,18,6166,308000
1,2,18,39453,1010875
1,2,18,805660,1363958
1,2,18,24014,609000
1,2,18,531907,1127959
1,2,18,869,1043042
1,2,18,30095,774708
1,2,18,62648,1115084
1,2,18,34823,241875
1,2,18,5493,467417
1,2,18,210248,819000
1,2,18,178,765917
1,2,18,28623,750041
1,2,18,451,1108541
1,2,18,69647,872333
1,2,18,540,980917
1,2,18,30018,1344875
1,2,18,67287,972250
1,2,18,874,889625
1,2,18,27484,798959
1,2,18,157845,1059375
1,2,18,317531,999500
1,2,18,3894,922125
1,2,18,9540,1157000
1,2,18,511602,1289250
1,2,18,44059,544625
1,2,18,2072,1245125
1,2,18,7319,323209
1,2,18,51155,323875
1,2,18,287,320209
1,2,18,419,576625
1,2,18,55898,587333
1,2,18,361,578000
1,2,18,80745,594250
1,2,18,966,187916
1,2,18,204419,2169958
1,2,18,97084,1798375
1,2,18,448749,1868541
1,2,18,774983,2174083
1,2,18,936,608125
1,2,18,231,1096291
1,2,18,550577,1548459
1,2,18,17087,1564417
1,2,18,18689,1431542
1,2,18,641198,2289625
1,2,18,477884,2311375
1,2,18,72759,1681042
1,2,18,5639,429417
1,2,18,6361,383750
1,2,18,75440,843291
1,2,18,513052,2528500
1,2,18,74374,683459
1,2,18,6048,600083
1,2,18,31,633875
1,2,18,43469,857833
1,2,18,584640,1053667
1,2,18,8064,376875
1,2,18,438338,950792
1,2,18,855330,2189875
1,2,18,543,1994333
1,2,18,943395,1357000
1,2,18,856,343125
1,2,18,58,165000
1,2,18,521788,1055750
1,2,18,744780,2461584
1,2,18,223596,1864458
1,2,18,930757,1665333
1,2,18,25729,1213958
1,2,18,3509,137292
1,2,18,93,861167
1,2,18,388083,1608458
1,2,18,546,914416
1,2,18,268,816167
1,2,18,6853,800792
1,2,18,517072,1090250
1,2,18,25035,730333
1,2,18,6237,2035958
1,2,18,547992,1960792
1,2,18,8704,1718542
1,2,18,23545,2186542
1,2,18,850,2186625
1,2,18,741,1477875
1,2,18,807,1737416
1,2,18,72426,740250
1,2,18,157,522041
1,2,18,534619,1118500
1,2,18,729967,1265458
1,2,18,388171,774625
1,2,18,83457,1429000
1,2,18,40292,640375
1,2,18,223890,790917
1,2,18,7029,772916
1,2,18,664702,1021208
1,2,18,84982,500750
1,2,18,501056,974083
1,2,18,89335,752042
1,2,18,885,311292
1,2,18,48213,821708
1,2,18,7283,266333
1,2,18,843,260250
1,2,18,439,307416
1,2,18,93,264292
1,2,18,28035,606042
1,2,18,267411,795208
1,2,18,1211,610208
1,2,18,416,585916
1,2,18,6835,194333
1,2,18,5957,216667
1,2,18,13,144875
1,2,18,1941,636625
1,2,18,4758,636042
1,2,18,883,646458
1,2,18,3102,834541
1,2,18,2179,802833
1,2,18,695,874209
1,2,18,133,849042
1,2,18,25559,251333
1,2,18,3678,243375
1,2,18,523,190292
1,2,18,377,391042
1,2,18,2368,341833
1,2,18,154,319958
1,2,18,67613,432417
1,2,18,670,253042
1,2,18,4813,266459
1,2,18,132999,1550916
1,2,18,854310,1731375
1,2,18,32505,639292
1,2,18,106,532834
1,2,18,754,627375
1,2,18,4503,308000
1,2,18,48359,218792
1,2,18,43443,860042
1,2,18,248427,1931500
1,2,18,410,2054375
1,2,18,79779,770375
1,2,18,5957,833667
1,2,18,973,828708
1,2,18,201589,892792
1,2,18,95343,1322375
1,2,18,17889,1141417
1,2,18,35673,1269042
1,2,18,800957,2775833
1,2,18,899165,3558708
1,2,18,34797,2040792
1,2,18,627310,4197792
1,2,18,176682,2776792
1,2,18,9034,204375
1,2,18,2589,382792
1,2,18,284529,725917
1,2,18,28265,698250
1,2,18,46872,732708
1,2,18,100999,279250
1,2,18,374,255167
1,2,18,411,268125
1,2,18,95547,2018708
1,2,18,145807,2069584
1,2,18,856225,2135209
1,2,18,159798,1234791
1,2,18,7992,1189167
1,2,18,60925,1048167
1,2,18,98379,1178875
1,2,18,660484,1491584
1,2,18,29133,1169042
1,2,18,41322,900791
1,2,18,3721,899500
1,2,18,66268,831416
1,2,18,3156,454667
1,2,18,24774,426542
1,2,18,763245,2024458
1,2,18,959842,4642542
1,2,18,3525,578625
1,2,18,64277,3590167
1,2,18,93140,3868750
1,2,18,8395,1374417
1,2,18,7897,1456208
1,2,18,28687,1438500
1,2,18,7621,2709708
1,2,18,7043,2797542
1,2,18,911229,2744542
1,2,18,45352,1623917
1,2,18,1536,355958
1,2,18,77586,597875
1,2,18,480,550291
1,2,18,138,588709
1,2,18,8965,948958
1,2,18,99391,693583
1,2,18,88233,971083
1,2,18,485,350125
1,2,18,972644,4409458
1,2,18,467,1970542
1,2,18,467662,2422500
1,2,18,26878,1673083
1,2,18,15120,1662709
1,2,18,610,1900916
1,2,18,704612,3499333
1,2,18,698,710084
1,2,18,548153,4234375
1,2,18,82831,3092541
1,2,18,2493,1852625
1,2,18,4443,1206958
1,2,18,203837,954916
1,2,18,4375,689584
1,2,18,845,347125
1,2,18,41255,644959
1,2,18,6292,404625
1,2,18,40800,513916
1,2,18,91684,757042
1,2,18,2807,568250
1,2,18,4979,811083
1,2,18,758,333959
1,2,18,301158,2116959
1,2,18,270321,1962417
1,2,18,2640,1416708
1,2,18,82627,987125
1,2,18,197,454250
1,2,18,349,646125
1,2,18,19114,569750
1,2,18,789,973542
1,2,18,480542,2794250
1,2,18,738,2423459
1,2,18,49303,809417
1,2,18,6433,2019375
1,2,18,8271,2239375
1,2,18,971,963833
1,2,18,584427,1109917
1,2,18,1016,1374084
1,2,18,9462,1285125
1,2,18,9667,254708
1,2,18,2063,291833
1,2,18,70442,1063042
1,2,18,240698,1018416
1,2,18,302,1132541
1,2,18,992589,1834250
1,2,18,477,331875
1,2,18,50589,997042
1,2,18,717,955625
1,2,18,345926,916500
1,2,18,92084,2905958
1,2,18,94449,1995250
1,2,18,552694,1451458
1,2,18,1606,970541
1,2,18,64381,1342041
1,2,18,9925,1114417
1,2,18,259804,510500
1,2,18,7238,232875
1,2,18,32,241375
1,2,18,495,205000
1,2,18,7555,222833
1,2,18,5565,183166
1,2,18,5561,1513542
1,2,18,735271,1520792
1,2,18,937,493333
1,2,18,29346,720875
1,2,18,556,161791
1,2,18,578721,10191250
1,2,18,305705,10179208
1,2,18,28403,9143667
1,2,18,18629,9138459
1,2,18,421335,9700042
1,2,18,6777,6836625
1,2,18,19133,5653833
1,2,18,973404,3968167
1,2,18,766712,4152708
1,2,18,51259,316583
1,2,18,6497,273208
1,2,18,301171,1387875
1,2,18,80669,1347833
1,2,18,195,1287000
1,2,18,708,472667
1,2,18,575366,1054333
1,2,18,14980,907709
1,2,18,500,397959
1,2,18,912,385541
1,2,18,8845,1390291
1,2,18,977326,1616500
1,2,18,706168,1560500
1,2,18,953279,2210791
1,2,18,531,2266333
1,2,18,2034,2378209
1,2,18,300,1010250
1,2,18,171314,1105750
1,2,18,71544,1446000
1,2,18,127941,1486083
1,2,18,1089,1401417
1,2,18,8282,508292
1,2,18,646,1746584
1,2,18,58797,1891541
1,2,18,449312,2073291
1,2,18,3765,1675583
1,2,18,404379,1666625
1,2,18,2368,1468792
1,2,18,75846,1725958
1,2,18,48509,527333
1,2,18,256843,1645208
1,2,18,41518,1750958
1,2,18,360,949417
1,2,18,1059,1629583
1,2,18,270323,1033167
1,2,18,87989,808625
1,2,18,1160,2205750
1,2,18,906431,2500208
1,2,18,478216,1541750
1,2,18,66588,993292
1,2,18,89834,785583
1,2,18,97399,753208
1,2,18,434,1427250
1,2,18,962757,2258458
1,2,18,585390,2513916
1,2,18,320,1986875
1,2,18,984,1314708
1,2,18,267,1322125
1,2,18,151604,892291
1,2,18,738242,2520667
1,2,18,23424,2521166
1,2,18,861600,1963917
1,2,18,415609,2236125
1,2,18,691,641167
1,2,18,4591,657291
1,2,18,57,353709
1,2,18,627200,2396584
1,2,18,98586,2196542
1,2,18,611525,2073000
1,2,18,44716,2040375
1,2,18,5028,994042
1,2,18,765787,1363791
1,2,18,44730,1339042
1,2,18,23,137917
1,2,18,521522,2346750
1,2,18,523472,2356209
1,2,18,11,1517416
1,2,18,257830,1016625
1,2,18,661,553500
1,2,18,14414,227292
1,2,18,31637,790458
1,2,18,53090,726333
1,2,18,541,690666
1,2,18,34066,676083
1,2,18,51122,307083
1,2,18,435,186125
1,2,18,994,989459
1,2,18,99652,1060875
1,2,18,15410,964958
1,2,18,122,957666
1,2,18,97440,396541
1,2,18,53118,1080541
1,2,18,670,316125
1,2,18,507467,1190416
1,2,18,787,1009250
1,2,18,4398,376583
1,2,18,518,274959
1,2,18,6641,298250
1,2,18,97760,538834
1,2,18,54522,1165250
1,2,18,485730,795042
1,2,18,96110,931791
1,2,18,9740,940375
1,2,18,462,275500
1,2,18,52,404375
1,2,18,7095,426958
1,2,18,86586,455959
1,2,18,569694,1281166
1,2,18,565,577167
1,2,18,900,730209
1,2,18,817403,1583708
1,2,18,66369,590000
1,2,18,615,313209
1,2,18,9532,302375
1,2,18,2916,301291
1,2,18,772,376083
1,2,18,409,227708
1,2,18,26397,261958
1,2,18,20066,303167
1,2,18,721261,2367416
1,2,18,602,829042
1,2,18,64117,1307000
1,2,18,423,1999583
1,2,18,716102,2360541
1,2,18,53197,2453125
1,2,18,327,2447083
1,2,18,1574,2341125
1,2,18,55140,2529958
1,2,18,173,266708
1,2,18,1029,294209
1,2,18,352,548959
1,2,18,613,510042
1,2,18,314,2070458
1,2,18,54437,2043125
1,2,18,350,1754208
1,2,18,853987,2593250
1,2,18,84625,2764750
1,2,18,345611,1398667
1,2,18,7053,420666
1,2,18,680744,2260791
1,2,18,345,2030000
1,2,18,676,338625
1,2,18,668,317334
1,2,18,108939,415917
1,2,18,564,146625
1,2,18,36619,230458
1,2,18,47489,1409125
1,2,18,621,914375
1,2,18,39715,1401916
1,2,18,8879,387667
1,2,18,528,993250
1,2,18,821190,1168167
1,2,18,29766,272541
1,2,18,8289,293708
1,2,18,7982,217584
1,2,18,96382,353083
1,2,18,469208,11565667
1,2,18,374,1217250
1,2,18,172058,11846958
1,2,18,918778,8994666
1,2,18,894334,1969125
1,2,18,48144,1542916
1,2,18,5567,617875
1,2,18,6286,588875
1,2,18,30219,605583
1,2,18,24018,1173459
1,2,18,4165,1199917
1,2,18,681638,1485917
1,2,18,73724,611042
1,2,18,94681,943584
1,2,18,656,396708
1,2,18,9409,928917
1,2,18,646,417416
1,2,18,601266,1366000
1,2,18,44543,368083
1,2,18,8063,206667
1,2,18,92390,720791
1,2,18,47090,619667
1,2,18,26,2794750
1,2,18,975835,3667667
1,2,18,85729,3090208
1,2,18,989904,2100208
1,2,18,773,1566750
1,2,18,9642,594250
1,2,18,3986,621125
1,2,18,201,124666
1,2,18,6329,572875
1,2,18,1090,651916
1,2,18,6761,1490084
1,2,18,528559,2067792
1,2,18,763,1323500
1,2,18,3764,571833
1,2,18,125365,1200750
1,2,18,645,559792
1,2,18,6496,535708
1,2,18,4746,548750
1,2,18,38507,433750
1,2,18,57224,1626084
1,2,18,358,1506375
